"","episode","start_time","end_time","actor","text","vox_machina","guest","staff","matt","arc","arc_no","time_in_secs","word_count","words_per_ms","turn_number","actor_Guest"
"353",12,6185.998,6187.436,"TALIESIN","oh, one of these days, it's just gonna hurt.",1,0,0,0,"Kraghammer",1,1.4380000000001,11,0.00764951321279501,353,"TALIESIN"
"354",12,6187.436,6192.098,"ORION","but i had to give that to the witch npc in exchange for the wheel of mending, which is the very important thing in my quest. so",1,0,0,0,"Kraghammer",1,4.66200000000026,27,0.00579150579150547,354,"ORION"
"355",12,6194.026,6195.545,"TALIESIN","and it's been helpful for everybody.",1,0,0,0,"Kraghammer",1,1.51900000000023,8,0.00526662277814271,355,"TALIESIN"
"356",12,6195.545,6196.2,"ORION","it's great.",1,0,0,0,"Kraghammer",1,0.654999999999745,4,0.00610687022901001,356,"ORION"
"357",12,6196.2,6197.041,"MARISHA","it's been very helpful.",1,0,0,0,"Kraghammer",1,0.841000000000349,6,0.00713436385255352,357,"MARISHA"
"358",12,6197.041,6198.138,"ORION","it's been great.",1,0,0,0,"Kraghammer",1,1.09699999999975,5,0.00455788514129547,358,"ORION"
"359",12,6198.138,6199.902,"MARISHA","one of these days though, you're gonna like, get a",1,0,0,0,"Kraghammer",1,1.76400000000012,11,0.00623582766439866,359,"MARISHA"
"360",12,6199.902,6200.904,"ORION","really horrible",1,0,0,0,"Kraghammer",1,1.00200000000041,2,0.00199600798403112,360,"ORION"
"361",12,6200.904,6203.591,"MARISHA","you're going to roll a 20 and something terrible is going to happen.",1,0,0,0,"Kraghammer",1,2.6869999999999,15,0.00558243394119857,361,"MARISHA"
"362",12,6203.591,6207.92,"ORION","but the cool thing is, i didn't describe what the wheel did. i named what they were and matthew then decided if it, a) if it was existed, b) what it did and, you know, how it worked and all that stuff. so, that's it's cool.",1,0,0,0,"Kraghammer",1,4.32899999999972,50,0.0115500115500123,362,"ORION"
"363",12,6217.027,6221.345,"TALIESIN","you know, having details but having the dm giving the dm discretion to decide how it plays out is really awesome.",1,0,0,0,"Kraghammer",1,4.31800000000021,22,0.00509495136637307,363,"TALIESIN"
"364",12,6223.371,6224.36,"MARISHA AND ORION","yeah.",1,0,0,0,"Kraghammer",1,0.988999999999578,2,0.00202224469160855,364,"MARISHA AND ORION"
"365",12,6224.36,6228.058,"ORION","because then i'm surprised and i'm the one expecting to see it. i'm still surprised, and it's great.",1,0,0,0,"Kraghammer",1,3.69800000000032,23,0.006219578150351,365,"ORION"
"366",12,6229.149,6233.5,"MATT","well, like, well, for instance, the city you came from: draconia. the society you've given me a lot of information about how you grew up there and kind of how you saw this society and then you sent me that outline and now i'm taking what you had come up with and i'm fleshing it out and building it into the world and then running with that essentially, so, tiberius's memory serves right to what his experience was in draconia, we'll see how that continues going forward when he eventually returns to his people. so",0,0,0,1,"Kraghammer",1,4.35099999999966,100,0.0229832222477609,366,"MATT"
"367",12,6254.201,6258.882,"MARISHA","and i did something similar with like, my four tribes of the ashari. you know, i've got, i've got the fire tribe and the earth tribe and the air tribe and the water tribe, but from keyleth's perspective, i'm from the air tribe, i don't really know a whole lot about the other ones. they're there, so i gave him the idea of the tribes and the backstory that they exist and now he's fleshing it out for me.",1,0,0,0,"Kraghammer",1,4.68099999999959,87,0.0185857722708839,367,"MARISHA"
"368",12,6276.769,6280.552,"TALIESIN","yeah, and like, i don't know what the people who came to my parents' castle wanted. they were looking for something and like, i gave him details on what they were doing, but not necessarily what it was all about because i don't know, but he knows, because he gets to figure that out.",1,0,0,0,"Kraghammer",1,3.78299999999945,57,0.0150674068199863,368,"TALIESIN"
"369",12,6290.75,6292.023,"MATT","yeah. it's fun.",0,0,0,1,"Kraghammer",1,1.27300000000014,5,0.00392772977219125,369,"MATT"
"370",12,6292.023,6296.006,"LIAM","laura and i spent three hours in a diner fleshing out our family history.",1,0,0,0,"Kraghammer",1,3.98300000000017,15,0.0037660055234746,370,"LIAM"
"371",12,6296.006,6297.27,"MARISHA","that's so cool.",1,0,0,0,"Kraghammer",1,1.26400000000012,5,0.00395569620253126,371,"MARISHA"
"372",12,6297.27,6298.791,"LIAM","it was great. it was great.",1,0,0,0,"Kraghammer",1,1.52099999999973,7,0.00460223537146695,372,"LIAM"
"373",12,6298.791,6302.431,"MATT","then you ran into your estranged father and his new family.",0,0,0,1,"Kraghammer",1,3.63999999999942,12,0.00329670329670382,373,"MATT"
"374",12,6302.431,6303.762,"TALIESIN","oh, that was so great.",1,0,0,0,"Kraghammer",1,1.33100000000013,6,0.00450788880540902,374,"TALIESIN"
"375",12,6303.762,6307.503,"ORION","yeah, that was like, their father was a big part of one of our main quests. it was insane.",1,0,0,0,"Kraghammer",1,3.74099999999999,20,0.00534616412723873,375,"ORION"
"376",12,6307.69,6309.054,"LIAM","it was very frosty.",1,0,0,0,"Kraghammer",1,1.36400000000049,5,0.00366568914955881,376,"LIAM"
"377",12,6309.054,6311.775,"MARISHA","it was very frosty, yeah.",1,0,0,0,"Kraghammer",1,2.72099999999955,6,0.00220507166482947,377,"MARISHA"
"378",12,6311.775,6318.208,"OFFSCREEN","skyfalls1 asks a specific about trinket. i'm just gonna generalize the question. how do you handle player-controlled allies and their level progression? are they part of the character who controls that ally, such as trinket being the bear, a familiar or something. or do they have their own independent leveling guide?",0,0,1,0,"Kraghammer",1,6.43299999999999,54,0.00839421731695944,378,"OFFSCREEN"
"379",12,6331.367,6335.683,"MATT","for this system, and it's different from system to system, in this system, that companion trinket is part of the ranger class, the beastmaster that laura went into, and trinket's progression is tied towards her progression. as her level gets higher, trinket will have more hit points, trinket will gain better bonuses to his attacks as her proficiency bonus gets higher. so trinket will advance pretty much alongside vax or vex. you're not wearing your shirt. shh.",0,0,0,1,"Kraghammer",1,4.3159999999998,81,0.018767377201113,379,"MATT"
